TIMESTAMP,CELL_ID,SHIP_TYPE1,AVG1_1,SHIP_TYPE2,AVG2,SHIP_TYPE3,AVG3,SHIP_TYPE4,AVG4
26/04/2015,E5,MILITARY_SHIP,0,PASSENGERS_SHIP,48.5,CARGO_SHIP,83.75,OTHER_SHIP,109.8
26/04/2015,F6,MILITARY_SHIP,0,PASSENGERS_SHIP,182.333,CARGO_SHIP,150.5,OTHER_SHIP,138.8
26/04/2015,G11,MILITARY_SHIP,0,PASSENGERS_SHIP,62.0,CARGO_SHIP,48.0,OTHER_SHIP,57.5
26/04/2015,H17,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,24.0,OTHER_SHIP,27.25
26/04/2015,G17,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,67.0,OTHER_SHIP,0
26/04/2015,E10,MILITARY_SHIP,0,PASSENGERS_SHIP,74.0,CARGO_SHIP,65.5,OTHER_SHIP,61.0
26/04/2015,D9,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,1.0,OTHER_SHIP,42.0
26/04/2015,G16,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,98.333,OTHER_SHIP,126.0
26/04/2015,G10,MILITARY_SHIP,0,PASSENGERS_SHIP,131.667,CARGO_SHIP,74.0,OTHER_SHIP,19.5
26/04/2015,I11,MILITARY_SHIP,0,PASSENGERS_SHIP,136.25,CARGO_SHIP,154.286,OTHER_SHIP,164.5
26/04/2015,H12,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,35.333,OTHER_SHIP,18.6
26/04/2015,F15,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,111.5,OTHER_SHIP,30.333
26/04/2015,I14,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,26.0,OTHER_SHIP,12.0
26/04/2015,I9,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,67.0
26/04/2015,I16,MILITARY_SHIP,0,PASSENGERS_SHIP,16.0,CARGO_SHIP,142.286,OTHER_SHIP,104.333
26/04/2015,H10,MILITARY_SHIP,0,PASSENGERS_SHIP,82.5,CARGO_SHIP,144.0,OTHER_SHIP,96.667
26/04/2015,G15,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,12.0,OTHER_SHIP,115.0
26/04/2015,E7,MILITARY_SHIP,0,PASSENGERS_SHIP,95.0,CARGO_SHIP,0,OTHER_SHIP,74.6
26/04/2015,G8,MILITARY_SHIP,0,PASSENGERS_SHIP,305.333,CARGO_SHIP,264.8,OTHER_SHIP,296.75
26/04/2015,E6,MILITARY_SHIP,0,PASSENGERS_SHIP,206.5,CARGO_SHIP,348.0,OTHER_SHIP,293.6
26/04/2015,H11,MILITARY_SHIP,0,PASSENGERS_SHIP,11.667,CARGO_SHIP,70.5,OTHER_SHIP,19.667
26/04/2015,D10,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,1.0,OTHER_SHIP,6.0
26/04/2015,H16,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,75.833,OTHER_SHIP,80.333
26/04/2015,E13,MILITARY_SHIP,0,PASSENGERS_SHIP,78.0,CARGO_SHIP,117.25,OTHER_SHIP,72.0
26/04/2015,D5,MILITARY_SHIP,0,PASSENGERS_SHIP,84.0,CARGO_SHIP,47.6,OTHER_SHIP,46.75
26/04/2015,E16,MILITARY_SHIP,0,PASSENGERS_SHIP,111.0,CARGO_SHIP,247.2,OTHER_SHIP,45.6
26/04/2015,E12,MILITARY_SHIP,0,PASSENGERS_SHIP,98.0,CARGO_SHIP,85.5,OTHER_SHIP,47.5
26/04/2015,H15,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,79.167,OTHER_SHIP,59.333
26/04/2015,F7,MILITARY_SHIP,0,PASSENGERS_SHIP,176.25,CARGO_SHIP,284.8,OTHER_SHIP,241.0
26/04/2015,G7,MILITARY_SHIP,0,PASSENGERS_SHIP,93.5,CARGO_SHIP,258.6,OTHER_SHIP,134.6
26/04/2015,D6,MILITARY_SHIP,0,PASSENGERS_SHIP,73.0,CARGO_SHIP,35.0,OTHER_SHIP,29.667
26/04/2015,D17,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,28.25,OTHER_SHIP,10.0
26/04/2015,E8,MILITARY_SHIP,0,PASSENGERS_SHIP,86.0,CARGO_SHIP,0,OTHER_SHIP,13.667
26/04/2015,F13,MILITARY_SHIP,0,PASSENGERS_SHIP,65.0,CARGO_SHIP,68.2,OTHER_SHIP,83.0
26/04/2015,I10,MILITARY_SHIP,0,PASSENGERS_SHIP,29.667,CARGO_SHIP,45.0,OTHER_SHIP,48.5
26/04/2015,E17,MILITARY_SHIP,0,PASSENGERS_SHIP,66.5,CARGO_SHIP,138.4,OTHER_SHIP,45.4
03/05/2015,E6,MILITARY_SHIP,0,PASSENGERS_SHIP,189.0,CARGO_SHIP,214.667,OTHER_SHIP,418.143
03/05/2015,D1,MILITARY_SHIP,0,PASSENGERS_SHIP,54.0,CARGO_SHIP,80.833,OTHER_SHIP,244.143
03/05/2015,F8,MILITARY_SHIP,0,PASSENGERS_SHIP,436.429,CARGO_SHIP,188.857,OTHER_SHIP,490.0
03/05/2015,F10,MILITARY_SHIP,0,PASSENGERS_SHIP,49.667,CARGO_SHIP,89.333,OTHER_SHIP,13.333
